Years;Cluster Id;Cluster generic legend;Cluster specific legend;Terms id;Pseudo-Inclusion;Cluster Size;Density;Number of fathers;Number of sons 
235 248;5476;2002;1280;1129 1274 1280 1375 1610 1913 2002;1;1;1;1;1 
235 248;5496;1642;1428;827 1249 1342 1428 1642 1823;1;1;1;1;0 
235 248;5570;1722;416;416 582 1033 1722 1931;1;1;1;1;1 
235 248;5572;1722;726;35 67 726 1722;1;1;1;1;0 
235 248;5652;1025;2219;143 147 261 363 396 505 622 698 713 897 980 1025 1092 1139 1544 1581 1738 1743 1786 1818 1893 1912 1956 1999 2069 2094 2219;1;1;1;2;0 
235 248;5656;1819;1074;1074 1294 1516 1819;1;1;1;0;1 
235 248;5739;430;486;430 486 1265 1276 1904;1;1;1;0;1 
235 248;5754;1920;1746;518 949 1746 1920;1;1;1;1;0 
235 248;5799;1940;446;97 139 199 234 368 446 608 671 677 973 1188 1355 1695 1741 1883 1940 2035;1;1;1;2;1 
235 248;5906;2048;1239;660 865 1239 2048;1;1;1;1;1 
235 248;5917;2055;1534;1372 1513 1534 2055;1;1;1;0;1 
235 248;5944;1680;1023;373 1023 1680 2075;1;1;1;0;1 
235 248;6028;1904;867;867 1276 1904 2156;1;1;1;2;0 
235 248;6034;2166;1013;1013 1412 1570 2166 2254;1;1;1;1;1 
235 248;6084;1342;1428;1249 1342 1428 1823 2222;1;1;1;1;0 
235 248;6099;406;696;406 515 696 1675 2247;1;1;1;0;1 
235 248;6104;2249;1678;1030 1473 1678 2249;1;1;1;0;1 
235 248;6113;2257;1863;162 298 1863 2257;1;1;1;0;1 
228 241;3762;947;507;4 87 507 947 1211 1233 1427 2029 2101 2212;1;1;1;1;1 
228 241;3796;227;2128;36 227 348 1360 1402 1430 2128;1;1;1;0;1 
228 241;3824;49;1834;49 305 361 1834;1;1;1;0;2 
228 241;3854;69;395;69 395 513 662 1004 1756;1;1;1;0;1 
228 241;3901;1240;850;113 206 850 1240 1718 1837 1990;1;1;1;0;2 
228 241;3940;146;850;146 751 850 1990;1;1;1;0;1 
228 241;4015;839;449;64 104 210 306 333 418 449 526 533 695 839 1025 1431 1544 1663 1675 1767 1821 1893 1899 2055 2170;1;1;1;2;1 
228 241;4125;432;1958;367 432 1410 1958;1;1;1;1;0 
228 241;4147;427;143;143 396 427 1581 2008;1;1;1;1;1 
228 241;4149;427;2129;396 427 466 2129;1;1;1;0;1 
228 241;4158;131;834;131 406 834 1301;1;1;1;1;0 
228 241;4183;430;683;430 529 683 1123 1373 2023 2247;1;1;1;0;1 
228 241;4188;432;1992;432 745 1376 1992;1;1;1;0;1 
228 241;4211;430;884;171 430 451 884 1022 1123;1;1;1;1;1 
228 241;4212;430;5;5 430 451 486 529;1;1;1;0;1 
228 241;4213;1265;486;451 486 529 779 1265;1;1;1;1;2 
228 241;4214;430;867;430 451 867 884 1123;1;1;1;1;0 
228 241;4275;859;820;494 503 610 673 816 820 836 859 862 1126 1298 1531 1611 1644 1650 1735 1909 2194 2214 2252;1;1;1;0;1 
228 241;4277;1126;862;503 597 862 1126 1289;1;1;1;0;2 
228 241;4284;510;1345;510 1345 1392 1893 1989;1;1;1;0;1 
228 241;4300;427;2129;427 466 520 2129;1;1;1;0;1 
228 241;4306;524;945;524 557 945 959 1133;1;1;1;1;1 
228 241;4311;2257;1651;99 524 1620 1651 2257;1;1;1;0;1 
228 241;4400;621;871;109 347 487 621 871;1;1;1;1;1 
228 241;4510;2257;1863;1 292 745 1246 1358 1863 2257;1;1;1;0;2 
228 241;4513;2257;1863;292 745 826 1863 2257;1;1;1;0;2 
228 241;4541;451;867;191 451 779 867;1;1;1;1;1 
228 241;4543;451;864;451 486 529 779 864;1;1;1;2;0 
228 241;4729;1003;1280;1003 1274 1280 1375;1;1;1;0;1 
228 241;4750;1912;838;838 1016 1318 1912;1;1;1;0;1 
228 241;4759;951;1990;65 850 951 1020 1990;1;1;1;0;1 
228 241;4844;1096;181;181 1096 1189 2001;1;1;1;1;1 
228 241;4871;1123;884;171 884 1123 1566;1;1;1;1;0 
228 241;4875;430;1189;171 430 656 1022 1123 1189 1609;1;1;1;1;3 
228 241;4952;1210;449;63 64 147 216 265 449 569 787 999 1025 1210 1526 1598 1743 1826 1956 2069;1;1;1;0;1 
228 241;4995;1086;1189;171 656 1022 1086 1123 1189 1265 1609;1;1;1;1;0 
228 241;5008;1904;1316;1276 1316 1904 2156;1;1;1;1;1 
228 241;5049;406;950;406 834 950 1301;1;1;1;2;0 
228 241;5135;1385;2206;599 1028 1218 1385 2206;1;1;1;0;2 
228 241;5176;49;1423;49 334 931 1423;1;1;1;1;0 
228 241;5249;1408;314;223 314 377 399 454 537 828 860 893 910 1062 1408 1483 1679 1831 1939 2083 2106 2213;1;1;1;2;1 
228 241;5482;1722;67;67 726 822 889 1722;1;1;1;1;1 
228 241;5577;1025;714;363 714 1025 1818;1;1;1;0;2 
228 241;5778;1054;1276;931 1054 1123 1276 2001;1;1;1;1;2 
228 241;5827;2048;660;660 865 1239 2048;1;1;1;0;1 
228 241;5882;2098;346;346 1923 2098 2148;1;1;1;1;1 
228 241;5889;451;33;33 451 2023 2103;1;1;1;0;1 
228 241;5929;2144;1044;28 140 537 910 1044 1179 1231 1463 1855 2144 2205;1;1;1;1;0 
228 241;6006;201;157;157 201 272 431 440 1307 1340 1571 1627 1671 1767 1999 2232 2272;1;1;1;1;1 
228 241;6017;2247;884;171 884 1566 2247;1;1;1;1;0 
221 234;4006;4;1233;4 87 507 1211 1233;1;1;1;0;4 
221 234;4053;1935;1231;3 42 83 140 258 336 695 822 900 1020 1044 1179 1221 1222 1227 1231 1442 1449 1463 1764 1869 1903 1935 2110 2144 2205;1;1;1;2;1 
221 234;4110;652;417;84 375 417 501 568 652 1014 1290 1860 1861 2024;1;1;1;0;1 
221 234;4130;1253;1838;99 491 1253 1838;1;1;1;0;1 
221 234;4248;221;347;221 467 1161 1697 2079 2195;1;1;1;0;1 
221 234;4294;1025;449;257 265 449 584 1025 1061 1145 1159 1330 1511 1625 1675 1952 2054;1;1;1;0;2 
221 234;4331;302;864;302 683 864 1444;1;1;1;1;0 
221 234;4338;306;238;238 306 526 1663;1;1;1;0;1 
221 234;4365;2116;1486;350 1486 2064 2116;1;1;1;1;1 
221 234;4384;432;367;367 432 1958 1992;1;1;1;1;1 
221 234;4393;1694;377;223 314 377 399 784 828 860 893 923 1062 1109 1241 1408 1453 1481 1483 1539 1679 1694 1831 2213;1;1;1;0;1 
221 234;4432;131;111;111 131 406 834 1301;1;1;1;1;3 
221 234;4465;745;1958;367 432 745 1958;1;1;1;1;1 
221 234;4481;430;935;5 33 167 171 430 451 486 529 641 683 779 867 884 935 1022 1123 1189 1265 1373 1566 2023 2192 2247;1;1;1;2;6 
221 234;4558;1056;945;419 524 945 959 1056 1133 1361 1458 2067 2115;1;1;1;0;2 
221 234;4649;621;1160;621 1160 1524 1800;1;1;1;1;0 
221 234;4650;487;871;109 487 621 871;1;1;1;0;1 
221 234;4717;2196;1577;47 194 503 636 673 836 862 1130 1270 1319 1368 1393 1577 1650 1810 1859 2196 2274;1;1;1;1;1 
221 234;4784;239;2264;239 755 1507 2264;1;1;1;1;0 
221 234;4811;779;864;529 683 779 864 1444;1;1;1;1;1 
221 234;4814;1022;867;5 451 779 867 1022 1609 2247;1;1;1;0;1 
221 234;4816;1022;864;451 486 683 779 864 1022 2247;1;1;1;1;1 
221 234;4971;341;1392;341 981 1392 2104;1;1;1;1;2 
221 234;5018;1025;373;373 622 1025 1538 2069;1;1;1;0;1 
221 234;5109;1096;2001;181 1096 1189 2001;1;1;1;0;1 
221 234;5163;1680;2197;1023 1147 1680 2197;1;1;1;1;1 
221 234;5297;1278;80;80 669 671 1278;1;1;1;1;1 
221 234;5396;1767;272;157 201 272 431 466 878 1307 1340 1544 1571 1627 1671 1760 1767 1999 2141 2232;1;1;1;0;3 
221 234;5441;1405;2264;239 1405 1507 2264;1;1;1;1;0 
221 234;5462;49;1423;49 334 1057 1423;1;1;1;1;1 
221 234;5543;463;271;271 463 797 1485;1;1;1;1;0 
221 234;5646;1572;490;84 490 538 1572;1;1;1;0;1 
221 234;5678;1123;867;867 913 1022 1123 1265 1609 2210;1;1;1;1;1 
221 234;5685;244;1610;124 244 1328 1576 1610 1697;1;1;1;0;1 
221 234;5716;1653;761;417 761 1302 1653 1746;1;1;1;0;1 
221 234;5807;1722;2135;67 822 1722 2135;1;1;1;0;1 
221 234;5886;1238;1577;47 194 296 429 472 636 836 1019 1047 1130 1201 1238 1262 1270 1319 1329 1368 1393 1577 1578 1650 1785 1810 1859 1880 1912 2164 2274;1;1;1;1;1 
221 234;6014;1276;2156;1276 1316 1904 2156;1;1;1;0;1 
221 234;6038;1914;797;34 323 463 797 872 943 1334 1349 1654 1719 1864 1914;1;1;1;1;0 
221 234;6082;1679;1350;1062 1350 1679 1939;1;1;1;0;1 
221 234;6149;1996;1186;36 709 822 1186 1360 1996;1;1;1;1;1 
221 234;6150;1996;213;213 670 1850 1996;1;1;1;0;1 
221 234;6155;1123;2001;30 1123 1276 2001;1;1;1;0;1 
221 234;6162;2035;973;132 139 973 2009 2035;1;1;1;0;2 
221 234;6289;1923;346;346 618 1797 1923 2098;1;1;1;0;2 
221 234;6305;2119;1966;745 1966 2119 2257;1;1;1;0;1 
221 234;6353;2169;748;748 973 1771 2169;1;1;1;0;1 
221 234;6355;192;2171;192 608 912 1188 1355 1658 2171;1;1;1;0;2 
221 234;6417;2262;2004;1612 1876 2003 2004 2262;1;1;1;1;0 
214 227;3935;429;1810;47 429 862 1201 1262 1270 1368 1578 1716 1810 1859 1880 2114 2164;1;1;1;0;2 
214 227;3963;1533;203;69 131 203 341 351 393 434 619 656 693 731 740 774 785 965 1163 1242 1297 1454 1533 1566 1661 1712 1849 1887;1;1;1;0;1 
214 227;3971;83;1463;83 900 1179 1231 1463;1;1;1;0;1 
214 227;3973;84;76;76 84 375 724;1;1;1;1;1 
214 227;4037;1179;824;140 824 1179 1231 1449;1;1;1;0;2 
214 227;4045;1743;143;143 897 1743 1818;1;1;1;0;1 
214 227;4132;239;1780;35 239 291 492 553 690 844 852 1141 1176 1405 1507 1599 1780 1851 2264;1;1;1;2;2 
214 227;4219;341;981;341 981 1392 2104;1;1;1;0;1 
214 227;4220;341;2162;341 696 981 2162;1;1;1;0;1 
214 227;4224;2064;350;350 1227 1486 2064;1;1;1;0;2 
214 227;4326;463;797;34 108 135 149 151 253 317 323 454 463 585 661 723 797 943 1005 1036 1056 1334 1485 1621 1719 2244;1;1;1;1;1 
214 227;4336;1914;797;34 108 135 149 151 253 317 323 454 463 558 585 661 723 757 797 943 970 1005 1037 1056 1236 1316 1334 1621 1654 1719 1914 2083 2107;1;1;1;1;2 
214 227;4477;621;1800;621 1160 1524 1800;1;1;1;1;1 
214 227;4519;463;797;34 108 135 149 151 253 317 323 454 463 585 615 661 797 943 1005 1036 1334 1485 1621 1654 1669 1719;1;1;1;1;2 
214 227;4536;171;1189;171 683 1189 1435;1;1;1;0;2 
214 227;4650;430;5;5 8 73 167 314 425 430 486 683 779 864 867 945 1022 1123 1265 1305 1444 1516 1564 1609 1868 1889 2083 2247;1;1;1;1;2 
214 227;4838;696;111;111 515 696 981 1365;1;1;1;0;2 
214 227;4842;696;2104;341 696 981 2104;1;1;1;0;2 
214 227;5001;1969;1249;95 260 898 1048 1124 1229 1249 1342 1428 1462 1528 1642 1907 1969;1;1;1;1;5 
214 227;5157;1278;669;80 669 671 716 1278;1;1;1;0;2 
214 227;5187;406;476;164 406 476 1301;1;1;1;1;1 
214 227;5198;406;1301;111 406 1301 1311;1;1;1;0;2 
214 227;5210;448;611;448 611 1321 1959;1;1;1;0;1 
214 227;5231;1969;881;95 260 380 667 687 827 867 881 898 1048 1075 1113 1124 1229 1249 1305 1342 1432 1462 1528 1579 1642 1702 1720 1738 1823 1825 1858 1907 1969;1;1;1;2;2 
214 227;5249;1186;36;36 822 1186 1360;1;1;1;0;1 
214 227;5355;1454;1937;1034 1454 1720 1839 1937;1;1;1;0;3 
214 227;5564;1969;881;163 260 380 774 867 881 898 1075 1124 1229 1249 1305 1342 1428 1432 1462 1485 1513 1528 1534 1600 1642 1720 1825 1874 1907 1916 1937 1969 2050;1;1;1;1;1 
214 227;5608;1147;1093;1093 1147 1218 1680 2197;1;1;1;0;1 
214 227;5644;1722;506;416 506 534 691 1033 1520 1722;1;1;1;0;1 
214 227;5761;1816;749;536 559 749 1415 1684 1816;1;1;1;1;1 
214 227;5960;1987;1266;1266 1326 1458 1987 2233;1;1;1;1;1 
214 227;5970;636;1660;414 636 1452 1660 2003 2237;1;1;1;0;3 
214 227;5994;430;864;33 167 171 430 451 486 595 864 935 1022 1123 1265 1609 2023 2192;1;1;1;0;2 
214 227;6007;2038;737;737 1102 1923 2038;1;1;1;1;1 
214 227;6104;2166;33;33 52 1570 1923 2098 2166;1;1;1;1;1 
214 227;6108;2166;643;643 1412 2087 2098 2166;1;1;1;0;1 
214 227;6147;2148;33;33 1013 1412 1570 2148;1;1;1;0;1 
214 227;6149;2166;1492;346 618 1053 1492 1860 2087 2148 2166;1;1;1;0;1 
214 227;6239;2262;2237;636 667 1452 2003 2237 2262;1;1;1;1;1 
214 227;6242;2262;2004;638 1194 1876 2003 2004 2262;1;1;1;2;1 
214 227;6245;2262;2237;38 1497 2003 2237 2262;1;1;1;1;1 
207 220;3984;2262;638;18 38 83 321 414 638 1278 1445 1724 2003 2004 2237 2262;1;1;1;0;7 
207 220;4039;218;1048;95 115 140 218 334 380 687 827 881 898 1048 1075 1123 1124 1197 1249 1342 1462 1528 1579 1642 1702 1720 1738 1825 1907 1969 2050 2177;1;1;1;0;6 
207 220;4071;154;1823;115 154 380 827 1075 1642 1702 1823 1874;1;1;1;0;4 
207 220;4167;197;1154;197 882 1154 2066;1;1;1;0;2 
207 220;4206;2014;1507;239 1507 2014 2264;1;1;1;0;1 
207 220;4263;1236;797;135 149 151 162 253 317 323 454 463 558 585 649 723 757 797 943 1005 1037 1056 1236 1316 1334 1621 1654 1669 1719 1914 2107;1;1;1;1;3 
207 220;4291;341;111;111 341 696 1459;1;1;1;1;2 
207 220;4320;375;76;76 375 390 724;1;1;1;0;1 
207 220;4335;406;476;406 476 534 1301;1;1;1;0;1 
207 220;4355;429;1130;11 19 47 105 172 403 429 455 960 1116 1130 1200 1287 1319 1329 1394 1577 1578 1650 1716 1810 1859 1865 2164;1;1;1;2;1 
207 220;4356;430;1022;430 1022 1189 1997;1;1;1;0;2 
207 220;4360;432;1958;367 432 1265 1958;1;1;1;0;2 
207 220;4438;1920;886;406 518 534 886 1746 1920;1;1;1;1;1 
207 220;4496;1043;1176;35 570 690 1043 1176;1;1;1;0;2 
207 220;4522;621;935;621 935 1160 1800;1;1;1;0;1 
207 220;4694;451;1265;451 779 1006 1265;1;1;1;0;1 
207 220;4876;1719;1005;8 151 314 1005 1056 1719;1;1;1;0;1 
207 220;4893;149;790;8 149 152 314 757 790 943 945 1069 1334 2107;1;1;1;1;1 
207 220;5260;1614;240;240 1505 1614 1653 2031;1;1;1;1;1 
207 220;5282;862;47;47 862 1082 1298 1531 1650 1716;1;1;1;0;1 
207 220;5293;1595;2015;1540 1595 1599 2015;1;1;1;0;1 
207 220;5389;1068;909;909 1068 1082 1644;1;1;1;0;1 
207 220;5448;1022;1609;1022 1265 1609 1723 2053;1;1;1;0;1 
207 220;5520;404;71;71 115 404 1702 1812 1847;1;1;1;0;1 
207 220;5655;1938;884;486 884 1022 1265 1938;1;1;1;0;1 
207 220;5747;2038;737;204 737 1923 2038;1;1;1;0;1 
207 220;5839;52;33;33 52 233 2098;1;1;1;0;1 
207 220;5943;1266;1326;1266 1326 1458 2233;1;1;1;0;1 
207 220;5965;2262;638;38 638 647 1876 2262;1;1;1;0;2 
207 220;5966;667;2237;546 667 2003 2237 2262;1;1;1;0;4 
200 213;3895;2146;2107;149 151 152 300 790 945 1069 2107 2146;1;1;1;0;2 
200 213;3937;195;1280;195 782 1191 1261 1280;1;1;1;0;2 
200 213;4146;427;1581;265 396 427 1508 1581;1;1;1;0;1 
200 213;4161;2074;864;432 779 864 1123 2074;1;1;1;0;1 
200 213;4178;1236;1654;135 149 151 162 253 323 454 463 502 585 615 649 797 836 1005 1236 1474 1621 1654 1669 1719 1735 1845;1;1;1;0;2 
200 213;4562;911;191;191 789 911 1242 2217;1;1;1;0;1 
200 213;5000;49;1423;49 187 334 1423;1;1;1;0;1 
200 213;5058;341;111;111 341 696 705 1459;1;1;1;0;1 
200 213;5227;1653;240;240 637 1653 2031;1;1;1;0;1 
200 213;5348;1297;1684;536 1297 1684 1816;1;1;1;0;2 
200 213;5384;1360;2027;709 1360 1402 1850 1996 2027 2052;1;1;1;0;3 
200 213;5436;1898;1577;19 47 105 162 172 403 1047 1130 1172 1200 1238 1282 1307 1319 1329 1394 1531 1577 1898 1909 1924 2062 2223;1;1;1;0;2 
200 213;5445;1905;1153;1116 1153 1577 1650 1905;1;1;1;0;1 
200 213;5455;1920;886;534 583 886 1920;1;1;1;0;1 
200 213;5748;1897;476;476 560 1897 2221;1;1;1;0;1 
